date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:13:50	2819/2819	---MCZ	200	added ('OK')	text/xml	date:Sun,%2021%20Jun%202026%2002:13:50%20GMT	https://loyalaw.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Floyalaw.com%2Fcontact%2F&format=xml	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-json/oembed/1.0/embed092e	(from https://loyalaw.com/contact/)
21:13:51	39598/39598	---MCZ	200	added ('OK')	application/json	date:Sun,%2021%20Jun%202026%2002:13:51%20GMT	https://loyalaw.com/wp-json/wp/v2/pages/247	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-json/wp/v2/pages/247.json	(from https://loyalaw.com/contact/)
21:13:51	24445/24445	---M--	200	added ('OK')	image/png	etag:%226917cd02-5f7d%22	https://loyalaw.com/wp-content/uploads/2025/11/contact-logo.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/contact-logo.png	(from https://loyalaw.com/contact/)
21:13:51	2297/2297	---MC-	403	error ('Forbidden')	text/html	date:Sun,%2021%20Jun%202026%2002:13:52%20GMT	https://loyalaw.com/contact/%22/privacy-policy/%22>Privacy	F:/Website/LoyaLaw/loyalaw/loyalaw.com/contact/_/privacy-policy/__Privacy	(from https://loyalaw.com/contact/)
21:13:52	423/423	---M--	200	added ('OK')	image/png	etag:%2269150f2b-1a7%22	https://loyalaw.com/wp-content/uploads/2025/11/location-pin.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/location-pin.png	(from https://loyalaw.com/contact/)
21:13:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Jun%202026%2002:13:54%20GMT	https://loyalaw.com/?p=247	F:/Website/LoyaLaw/loyalaw/loyalaw.com/index8cf0.html	(from https://loyalaw.com/contact/)
21:13:54	91208/91208	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jun%202026%2002:13:54%20GMT	https://loyalaw.com/privacy-policy/i	F:/Website/LoyaLaw/loyalaw/loyalaw.com/privacy-policy/i	(from https://loyalaw.com/privacy-policy/)
21:13:55	2544/2544	---MCZ	200	added ('OK')	application/json	date:Sun,%2021%20Jun%202026%2002:13:56%20GMT	https://loyalaw.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Floyalaw.com%2Fprivacy-policy%2F	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-json/oembed/1.0/embedb431.json	(from https://loyalaw.com/privacy-policy/)
21:13:56	91215/91215	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jun%202026%2002:13:56%20GMT	https://loyalaw.com/privacy-policy/Firefox/	F:/Website/LoyaLaw/loyalaw/loyalaw.com/privacy-policy/Firefox/index.html	(from https://loyalaw.com/privacy-policy/)
21:13:56	2719/2719	---MCZ	200	added ('OK')	text/xml	date:Sun,%2021%20Jun%202026%2002:13:57%20GMT	https://loyalaw.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Floyalaw.com%2Fprivacy-policy%2F&format=xml	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-json/oembed/1.0/embedc4bf	(from https://loyalaw.com/privacy-policy/)
21:13:57	15007/15007	---MCZ	200	added ('OK')	application/json	date:Sun,%2021%20Jun%202026%2002:13:58%20GMT	https://loyalaw.com/wp-json/wp/v2/pages/654	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-json/wp/v2/pages/654.json	(from https://loyalaw.com/privacy-policy/)
21:13:58	740671/740671	---M--	200	added ('OK')	image/png	etag:%2269150f1b-b4d3f%22	https://loyalaw.com/wp-content/uploads/2025/11/herobg.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/herobg.png	(from https://loyalaw.com/privacy-policy/)
21:13:58	2304/2304	---MC-	403	error ('Forbidden')	text/html	date:Sun,%2021%20Jun%202026%2002:13:58%20GMT	https://loyalaw.com/privacy-policy/%22/privacy-policy/%22>Privacy	F:/Website/LoyaLaw/loyalaw/loyalaw.com/privacy-policy/_/privacy-policy/__Privacy	(from https://loyalaw.com/privacy-policy/)
21:13:58	478/478	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226a361e45-1de%22	https://loyalaw.com/wp-content/plugins/gravityforms/images/theme/down-arrow.svg	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/images/theme/down-arrow.svg	(from https://loyalaw.com/wp-content/plugins/gravityforms/assets/css/dist/gravity-forms-theme-foundation.min.css?ver=2.10.4)
21:13:59	538/538	---M--	200	added ('OK')	image/png	etag:%226a361e45-21a%22	https://loyalaw.com/wp-content/plugins/gravityforms/images/theme/chosen/chosen-sprite.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/images/theme/chosen/chosen-sprite.png	(from https://loyalaw.com/wp-content/plugins/gravityforms/assets/css/dist/gravity-forms-theme-foundation.min.css?ver=2.10.4)
21:13:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Jun%202026%2002:13:59%20GMT	https://loyalaw.com/?p=654	F:/Website/LoyaLaw/loyalaw/loyalaw.com/indexa818.html	(from https://loyalaw.com/privacy-policy/)
21:13:59	738/738	---M--	200	added ('OK')	image/png	etag:%226a361e45-2e2%22	https://loyalaw.com/wp-content/plugins/gravityforms/images/theme/chosen/chosen-sprite@2x.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/images/theme/chosen/chosen-sprite@2x.png	(from https://loyalaw.com/wp-content/plugins/gravityforms/assets/css/dist/gravity-forms-theme-foundation.min.css?ver=2.10.4)
21:13:59	1/1	---M--	200	added ('OK')	text/plain	etag:%226a29db2e-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/zup3nmm.css)
21:14:00	49574/49574	---MC-	502	error ('Bad%20Gateway')	text/html	date:Sun,%2021%20Jun%202026%2002:14:00%20GMT	https://loyalaw.com/xmlrpc.php?rsd	F:/Website/LoyaLaw/loyalaw/loyalaw.com/xmlrpc0db0.html	(from https://loyalaw.com/)
